CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
13621.0,2011-08-15 08:26:00,116,1,213.85,2,1,1,211
13623.0,2011-11-09 12:00:00,30,5,727.74,4,1,1,411
13626.0,2011-04-01 10:05:00,252,1,257.23,1,1,1,111
13627.0,2011-10-11 14:20:00,58,5,1638.47,3,1,1,311
13629.0,2011-11-16 13:21:00,22,11,7792.36,4,1,1,411
13630.0,2011-12-04 15:16:00,4,7,2031.78,5,1,1,511
13631.0,2011-09-01 09:57:00,99,11,3070.42,2,1,1,211
13632.0,2011-11-15 10:51:00,24,5,2118.93,4,1,1,411
13634.0,2011-11-06 13:40:00,32,5,1547.3600000000001,4,1,1,411
13635.0,2011-10-03 10:55:00,67,1,1071.03,3,1,1,311
13636.0,2011-11-03 10:30:00,36,5,949.12,3,1,1,311
13637.0,2011-10-18 13:32:00,51,3,804.3,3,1,1,311
13638.0,2011-11-24 10:38:00,15,1,122.64,4,1,1,411
13639.0,2011-09-26 13:36:00,73,1,1033.34,2,1,1,211
13642.0,2011-05-08 12:34:00,215,1,312.28,1,1,1,111
13643.0,2011-11-08 15:37:00,30,3,519.44,4,1,1,411
13644.0,2011-11-23 14:07:00,15,4,2624.26,4,1,1,411
13645.0,2011-08-11 16:11:00,119,1,252.1,2,1,1,211
13647.0,2011-11-30 12:00:00,9,4,1648.1200000000001,5,1,1,511
13649.0,2011-03-28 11:51:00,256,2,346.6,1,1,1,111
13650.0,2011-11-23 12:22:00,16,6,1836.34,4,1,1,411
13651.0,2011-11-04 14:59:00,34,2,94.2,3,1,1,311
13652.0,2011-10-25 08:51:00,45,3,1095.08,3,1,1,311
13654.0,2011-10-27 16:24:00,42,6,2707.33,3,1,1,311
13655.0,2011-08-17 14:25:00,113,2,932.97,2,1,1,211
13656.0,2011-06-28 10:31:00,164,2,379.65,2,1,1,211
13657.0,2011-11-29 12:32:00,10,2,382.14,5,1,1,511
13658.0,2011-11-30 10:13:00,9,5,2639.17,5,1,1,511
13659.0,2011-05-18 12:37:00,205,2,1563.0,1,1,1,111
13662.0,2011-09-15 12:04:00,85,3,881.26,2,1,1,211
13663.0,2011-06-13 15:44:00,178,1,189.47,2,1,1,211
13666.0,2011-10-10 15:39:00,59,3,84.65,3,1,1,311
13667.0,2011-07-13 15:42:00,148,1,299.05,2,1,1,211
13668.0,2011-12-07 12:11:00,2,21,6309.83,5,1,1,511
13669.0,2011-10-20 09:32:00,50,2,218.55,3,1,1,311
13670.0,2011-09-25 15:25:00,74,1,349.7,2,1,1,211
13672.0,2011-02-11 13:53:00,300,2,186.39000000000001,1,1,1,111
13673.0,2011-11-21 12:11:00,18,2,387.44,4,1,1,411
13675.0,2011-07-11 12:57:00,150,2,486.82000000000005,2,1,1,211
13678.0,2011-07-11 10:14:00,151,1,232.6,2,1,1,211
13680.0,2011-12-08 13:47:00,0,4,3719.12,5,1,1,511
13681.0,2011-11-22 11:13:00,17,4,827.83,4,1,1,411
13682.0,2011-06-05 14:06:00,186,1,59.5,1,1,1,111
13684.0,2011-02-27 10:13:00,285,1,65.13,1,1,1,111
13685.0,2011-12-07 11:41:00,2,7,3119.44,5,1,1,511
13686.0,2011-06-10 09:10:00,182,1,72.0,1,1,1,111
13689.0,2011-10-07 13:21:00,62,1,910.0,3,1,1,311
13690.0,2011-10-11 15:03:00,58,1,172.25,3,1,1,311
13692.0,2011-11-15 11:17:00,24,3,1488.32,4,1,1,411
13694.0,2011-12-06 09:32:00,3,50,65039.62,5,2,2,522
13695.0,2011-11-08 14:26:00,30,15,2504.13,4,1,1,411
13697.0,2011-11-01 09:14:00,38,1,151.29999999999998,3,1,1,311
13699.0,2011-07-07 16:51:00,154,1,308.58000000000004,2,1,1,211
13700.0,2011-11-13 13:00:00,25,10,2248.63,4,1,1,411
13703.0,2011-01-25 13:10:00,317,1,99.5,1,1,1,111
13704.0,2011-12-04 15:13:00,4,9,2308.06,5,1,1,511
13705.0,2011-12-02 12:32:00,7,3,711.86,5,1,1,511
13706.0,2011-02-10 09:21:00,302,1,330.79,1,1,1,111
13707.0,2011-03-17 18:03:00,266,2,806.41,1,1,1,111
13708.0,2011-03-13 13:46:00,270,1,285.33,1,1,1,111
13709.0,2011-12-06 10:28:00,3,13,6307.650000000001,5,1,1,511
13710.0,2011-11-08 08:16:00,31,1,180.48,4,1,1,411
13711.0,2011-05-05 10:31:00,218,2,252.06,1,1,1,111
13712.0,2011-04-07 12:33:00,246,1,228.84,1,1,1,111
13715.0,2011-03-03 19:21:00,280,5,1077.39,1,1,1,111
13716.0,2011-03-15 13:49:00,268,1,138.28,1,1,1,111
13717.0,2011-11-07 14:13:00,31,6,1445.01,4,1,1,411
13718.0,2011-04-07 13:24:00,245,2,306.55,1,1,1,111
13719.0,2011-11-24 15:26:00,14,5,1041.68,4,1,1,411
13720.0,2011-08-15 12:46:00,116,4,799.9,2,1,1,211
13721.0,2011-11-03 14:05:00,35,1,524.14,3,1,1,311
13722.0,2011-07-31 12:44:00,131,3,2375.41,2,1,1,211
13723.0,2011-05-06 17:04:00,216,1,199.85000000000002,1,1,1,111
13725.0,2011-10-21 10:03:00,49,8,1980.56,3,1,1,311
13726.0,2011-11-01 10:49:00,38,2,1079.6599999999999,3,1,1,311
13727.0,2011-11-11 09:46:00,28,2,333.48,4,1,1,411
13728.0,2011-11-03 10:49:00,36,6,1016.14,3,1,1,311
13730.0,2011-07-27 08:35:00,135,2,752.6,2,1,1,211
13731.0,2011-05-04 14:33:00,218,2,610.59,1,1,1,111
13732.0,2011-11-11 15:49:00,27,1,491.86,4,1,1,411
13735.0,2011-11-15 11:14:00,24,4,2883.54,4,1,1,411
13736.0,2011-12-04 15:19:00,4,2,729.8,5,1,1,511
13737.0,2011-05-23 16:32:00,199,1,339.59999999999997,1,1,1,111
13739.0,2011-11-21 13:35:00,17,1,216.9,4,1,1,411
13740.0,2011-04-13 10:32:00,240,1,350.75,1,1,1,111
13741.0,2011-09-29 09:19:00,71,3,668.4300000000001,3,1,1,311
13742.0,2011-11-23 11:07:00,16,12,3107.87,4,1,1,411
13743.0,2011-12-07 10:09:00,2,7,1341.6,5,1,1,511
13744.0,2011-09-05 15:19:00,94,2,1080.52,2,1,1,211
13745.0,2011-06-30 16:43:00,161,1,300.04,2,1,1,211
13747.0,2010-12-01 10:37:00,373,1,79.6,1,1,1,111
13748.0,2011-09-05 09:45:00,95,5,948.25,2,1,1,211
13750.0,2011-10-17 12:16:00,53,5,1647.26,3,1,1,311
13751.0,2011-02-24 15:56:00,287,1,296.25,1,1,1,111
13752.0,2011-08-07 14:16:00,123,6,1175.38,2,1,1,211
13753.0,2011-02-25 12:48:00,287,1,741.26,1,1,1,111
13754.0,2011-07-11 11:51:00,151,2,282.59999999999997,2,1,1,211
13755.0,2011-12-06 12:26:00,3,9,2108.06,5,1,1,511
13756.0,2011-12-07 16:44:00,1,14,5189.52,5,1,1,511
13758.0,2011-11-28 11:11:00,11,7,3190.55,5,1,1,511
13759.0,2011-11-06 14:47:00,32,2,659.4100000000001,4,1,1,411
13760.0,2011-10-16 16:13:00,53,2,286.79,3,1,1,311
13761.0,2011-10-20 14:01:00,49,2,1070.65,3,1,1,311
13762.0,2011-05-05 09:15:00,218,1,306.72,1,1,1,111
13763.0,2011-10-07 15:13:00,62,1,1714.96,3,1,1,311
13764.0,2011-09-30 12:03:00,70,3,1519.42,3,1,1,311
13767.0,2011-12-07 15:00:00,1,37,17220.36,5,1,1,511
13769.0,2011-12-07 15:08:00,1,10,2796.51,5,1,1,511
13771.0,2011-10-06 14:18:00,63,4,2634.45,3,1,1,311
13772.0,2011-11-06 11:43:00,33,3,1122.63,3,1,1,311
13774.0,2011-09-19 12:06:00,81,1,345.0,2,1,1,211
13777.0,2011-12-09 12:25:00,0,33,25977.16,5,1,1,511
13778.0,2011-08-28 15:25:00,102,1,178.7,2,1,1,211
13780.0,2011-12-02 13:49:00,6,2,360.01,5,1,1,511
13781.0,2011-04-03 12:08:00,250,1,127.84,1,1,1,111
13782.0,2011-11-27 11:54:00,12,6,908.86,5,1,1,511
13784.0,2011-11-30 09:33:00,9,11,2462.79,5,1,1,511
13786.0,2010-12-07 13:53:00,366,1,230.39999999999998,1,1,1,111
13787.0,2011-09-25 12:06:00,75,2,309.04,2,1,1,211
13790.0,2011-12-05 15:48:00,3,1,348.8,5,1,1,511
13791.0,2011-08-04 11:44:00,127,2,1516.0,2,1,1,211
13792.0,2011-10-04 14:31:00,65,2,195.55,3,1,1,311
13798.0,2011-12-08 15:51:00,0,57,37153.85,5,2,1,521
13799.0,2011-08-15 12:07:00,116,2,688.86,2,1,1,211
13800.0,2011-02-03 12:27:00,309,1,558.32,1,1,1,111
13801.0,2011-10-04 10:15:00,66,1,324.8,3,1,1,311
13802.0,2011-07-24 10:54:00,138,3,4599.42,2,1,1,211
13803.0,2011-03-29 12:57:00,254,1,277.07,1,1,1,111
13804.0,2011-11-09 12:32:00,30,7,2588.39,4,1,1,411
13805.0,2011-10-18 14:50:00,51,2,924.6,3,1,1,311
13806.0,2011-10-07 11:43:00,63,1,256.38,3,1,1,311
13807.0,2010-12-07 15:48:00,366,1,112.6,1,1,1,111
13808.0,2011-12-04 12:18:00,5,5,1747.66,5,1,1,511
13809.0,2011-02-07 13:15:00,304,1,155.05,1,1,1,111
13810.0,2011-11-11 08:33:00,28,3,1499.01,4,1,1,411
13811.0,2011-06-09 09:54:00,183,3,814.5,1,1,1,111
13812.0,2011-10-28 14:27:00,41,3,539.0,3,1,1,311
13813.0,2011-10-31 10:38:00,39,4,1366.8600000000001,3,1,1,311
13814.0,2011-09-08 13:48:00,91,2,1579.12,2,1,1,211
13815.0,2011-11-17 14:19:00,21,4,4027.36,4,1,1,411
13816.0,2011-11-16 08:38:00,23,2,571.6700000000001,4,1,1,411
13817.0,2011-11-10 17:49:00,28,2,382.98,4,1,1,411
13819.0,2011-02-11 10:38:00,301,3,1140.35,1,1,1,111
13821.0,2011-07-18 09:49:00,144,2,385.64,2,1,1,211
13822.0,2011-12-04 12:13:00,5,2,632.0,5,1,1,511
13823.0,2011-11-21 10:22:00,18,2,957.66,4,1,1,411
13824.0,2011-11-07 12:41:00,32,5,1698.94,4,1,1,411
13826.0,2011-06-16 13:48:00,175,1,189.5,2,1,1,211
13827.0,2011-10-13 12:38:00,57,3,409.8,3,1,1,311
13828.0,2011-11-17 16:02:00,21,1,209.49,4,1,1,411
13831.0,2011-11-23 15:41:00,15,6,2198.45,4,1,1,411
13832.0,2011-11-20 15:36:00,18,1,52.199999999999996,4,1,1,411
13833.0,2011-07-03 13:27:00,158,1,383.85,2,1,1,211
13835.0,2011-11-14 15:37:00,24,4,834.57,4,1,1,411
13837.0,2011-05-12 12:10:00,211,2,266.59000000000003,1,1,1,111
13838.0,2011-12-04 11:00:00,5,4,674.82,5,1,1,511
13841.0,2011-04-01 12:10:00,252,1,85.0,1,1,1,111
13842.0,2011-10-12 10:51:00,58,9,3385.62,3,1,1,311
13844.0,2011-11-28 13:21:00,10,1,361.62,5,1,1,511
13845.0,2011-10-06 08:25:00,64,1,312.98,3,1,1,311
13846.0,2011-11-15 12:07:00,24,3,865.0600000000001,4,1,1,411
13848.0,2011-09-08 12:58:00,91,3,1255.0,2,1,1,211
13849.0,2011-10-19 10:59:00,51,2,1537.95,3,1,1,311
13850.0,2011-08-02 14:04:00,128,1,1595.48,2,1,1,211
13851.0,2011-09-05 12:36:00,95,3,2651.46,2,1,1,211
13853.0,2011-10-13 14:18:00,56,1,1090.14,3,1,1,311
13854.0,2011-12-01 09:06:00,8,25,8109.5199999999995,5,1,1,511
13856.0,2011-06-24 10:03:00,168,3,388.5,2,1,1,211
13858.0,2011-10-13 16:17:00,56,1,216.17,3,1,1,311
13859.0,2011-01-17 16:14:00,325,1,201.16,1,1,1,111
13860.0,2011-12-08 12:57:00,0,5,1245.9,5,1,1,511
13862.0,2011-11-21 16:24:00,17,8,2209.36,4,1,1,411
13863.0,2011-04-06 10:20:00,247,1,305.78,1,1,1,111
13865.0,2011-10-12 13:31:00,57,4,501.56,3,1,1,311
13866.0,2011-09-26 14:54:00,73,1,145.67000000000002,2,1,1,211
13867.0,2011-11-08 15:48:00,30,3,1005.09,4,1,1,411
13868.0,2011-12-02 16:32:00,6,2,3192.54,5,1,1,511
13869.0,2011-08-08 13:53:00,122,4,3083.65,2,1,1,211
13870.0,2011-12-07 13:23:00,1,8,2770.94,5,1,1,511
13871.0,2011-11-17 10:49:00,22,13,6403.25,4,1,1,411
13873.0,2011-08-12 10:08:00,119,3,389.6,2,1,1,211
13874.0,2010-12-16 18:20:00,357,1,540.45,1,1,1,111
13875.0,2011-10-17 09:36:00,53,5,1786.79,3,1,1,311
13876.0,2011-10-07 10:22:00,63,1,122.7,3,1,1,311
13877.0,2011-09-14 15:49:00,85,1,117.24,2,1,1,211
13878.0,2011-10-16 12:19:00,54,1,1271.57,3,1,1,311
13880.0,2011-11-18 13:44:00,20,13,3219.77,4,1,1,411
13881.0,2011-12-06 12:50:00,3,20,17159.52,5,1,1,511
13882.0,2011-12-07 11:16:00,2,5,1191.13,5,1,1,511
13883.0,2011-11-29 10:45:00,10,5,2674.48,5,1,1,511
13884.0,2011-12-02 16:30:00,6,5,787.6,5,1,1,511
13885.0,2011-06-03 15:07:00,188,2,506.8,1,1,1,111
13886.0,2011-09-29 13:17:00,70,1,243.56,3,1,1,311
13887.0,2011-05-19 17:22:00,203,1,349.55,1,1,1,111
13888.0,2011-08-12 10:13:00,119,2,595.67,2,1,1,211
13889.0,2011-09-08 09:13:00,92,1,416.90000000000003,2,1,1,211
13890.0,2011-12-08 15:36:00,0,10,1883.8100000000002,5,1,1,511
13892.0,2011-11-13 11:50:00,26,4,632.97,4,1,1,411
13893.0,2011-02-15 11:30:00,297,1,821.1,1,1,1,111
13894.0,2011-11-16 09:44:00,23,3,564.62,4,1,1,411
13895.0,2011-11-11 16:57:00,27,4,2593.07,4,1,1,411
13897.0,2011-10-20 14:30:00,49,1,311.16,3,1,1,311
13898.0,2011-01-18 10:28:00,325,1,155.93,1,1,1,111
13899.0,2011-11-23 13:40:00,15,2,388.52,4,1,1,411
13900.0,2011-06-09 19:26:00,182,3,740.95,1,1,1,111
13901.0,2011-09-28 14:48:00,71,5,2867.2,3,1,1,311
13904.0,2011-11-02 13:41:00,36,2,332.64,3,1,1,311
13908.0,2011-09-21 11:49:00,79,4,2369.55,2,1,1,211
13911.0,2011-10-13 15:43:00,56,9,2580.91,3,1,1,311
13914.0,2011-11-28 10:35:00,11,2,626.45,5,1,1,511
13917.0,2011-10-21 09:56:00,49,2,272.04,3,1,1,311
13918.0,2011-10-21 12:25:00,49,2,1212.8400000000001,3,1,1,311
13919.0,2011-10-11 14:24:00,58,2,384.81,3,1,1,311
13922.0,2010-12-23 10:38:00,351,1,172.25,1,1,1,111
13923.0,2011-10-17 12:33:00,53,1,351.13,3,1,1,311
13924.0,2011-12-08 09:39:00,1,6,1838.8500000000001,5,1,1,511
13925.0,2011-09-08 12:47:00,92,4,678.25,2,1,1,211
13926.0,2011-11-16 13:16:00,22,1,223.85000000000002,4,1,1,411
13927.0,2011-09-26 12:00:00,74,1,348.99,2,1,1,211
13928.0,2011-11-29 10:33:00,10,4,464.57,5,1,1,511
13929.0,2011-06-23 15:26:00,168,2,842.65,2,1,1,211
13930.0,2011-10-13 09:45:00,57,2,337.34,3,1,1,311
13931.0,2011-09-05 10:12:00,95,2,1237.53,2,1,1,211
13932.0,2011-02-18 12:02:00,294,1,307.4,1,1,1,111
13933.0,2011-08-22 14:03:00,108,2,608.7900000000001,2,1,1,211
13934.0,2011-03-21 08:39:00,263,1,922.1,1,1,1,111
13936.0,2011-06-13 08:47:00,179,1,376.58,1,1,1,111
13937.0,2011-06-23 16:35:00,168,1,158.85,2,1,1,211
13938.0,2011-11-04 14:37:00,34,1,71.66,3,1,1,311
13939.0,2011-11-16 13:33:00,22,3,568.55,4,1,1,411
13940.0,2011-11-22 15:15:00,16,4,839.14,4,1,1,411
13941.0,2011-11-18 09:43:00,21,5,5112.96,4,1,1,411
13946.0,2011-09-21 13:33:00,78,3,561.5699999999999,2,1,1,211
13947.0,2011-10-05 14:42:00,64,1,90.6,3,1,1,311
13948.0,2010-12-14 10:18:00,360,1,102.0,1,1,1,111
13949.0,2011-12-07 09:35:00,2,6,2427.32,5,1,1,511
13950.0,2011-11-28 14:44:00,10,4,745.06,5,1,1,511
13951.0,2011-06-16 16:43:00,175,3,674.45,2,1,1,211
13952.0,2011-05-06 09:00:00,217,2,3251.071,1,1,1,111
13953.0,2011-12-02 16:04:00,6,7,3515.68,5,1,1,511
13954.0,2011-12-08 12:50:00,1,2,439.92,5,1,1,511
13955.0,2011-07-08 17:19:00,153,2,322.96,2,1,1,211
13956.0,2011-12-04 13:20:00,4,5,1019.27,5,1,1,511
13959.0,2011-09-21 15:06:00,78,3,594.04,2,1,1,211
13960.0,2011-11-18 15:27:00,20,2,230.22,4,1,1,411
13962.0,2011-11-18 08:47:00,21,2,169.55,4,1,1,411
13963.0,2011-02-04 14:43:00,307,4,664.54,1,1,1,111
13967.0,2011-07-17 12:02:00,145,1,80.7,2,1,1,211
13969.0,2011-12-02 15:11:00,6,18,9024.17,5,1,1,511
13971.0,2011-11-21 12:06:00,18,8,2758.26,4,1,1,411
13972.0,2011-09-30 11:54:00,70,2,190.25,3,1,1,311
13973.0,2011-02-25 15:21:00,286,1,264.7,1,1,1,111
13974.0,2011-10-21 14:41:00,48,1,413.59000000000003,3,1,1,311
13975.0,2011-11-08 13:19:00,30,6,2461.2400000000002,4,1,1,411
13976.0,2011-05-17 09:13:00,206,1,357.98,1,1,1,111
13978.0,2011-11-25 11:36:00,14,2,196.79000000000002,4,1,1,411
13979.0,2011-09-27 13:32:00,72,1,869.87,2,1,1,211
13980.0,2011-10-10 13:34:00,59,1,200.14,3,1,1,311
13982.0,2011-10-31 16:24:00,38,4,1871.81,3,1,1,311
13983.0,2011-11-10 11:06:00,29,12,2603.43,4,1,1,411
13984.0,2011-11-13 12:38:00,26,5,920.51,4,1,1,411
13985.0,2011-12-05 17:06:00,3,15,7060.13,5,1,1,511
13986.0,2011-11-22 15:00:00,16,1,320.46,4,1,1,411
13988.0,2011-11-20 10:15:00,19,6,4147.96,4,1,1,411
13989.0,2011-10-05 09:47:00,65,2,1266.08,3,1,1,311
13990.0,2011-05-10 15:19:00,212,1,311.3,1,1,1,111
13991.0,2011-11-27 16:18:00,11,6,852.88,5,1,1,511
13992.0,2011-11-09 15:23:00,29,1,76.8,4,1,1,411
13993.0,2011-10-28 09:06:00,42,9,3466.36,3,1,1,311
13994.0,2011-12-06 11:05:00,3,6,2274.14,5,1,1,511
13995.0,2011-11-24 14:22:00,14,5,1393.69,4,1,1,411
13999.0,2011-11-29 13:40:00,9,12,3901.81,5,1,1,511
14000.0,2011-05-12 16:50:00,210,1,635.66,1,1,1,111
14001.0,2011-10-25 10:31:00,45,3,2043.0800000000002,3,1,1,311
14002.0,2011-07-28 15:55:00,133,2,529.73,2,1,1,211
14004.0,2011-10-27 14:40:00,42,7,4582.64,3,1,1,311
14005.0,2011-11-30 12:41:00,9,5,2874.72,5,1,1,511
14006.0,2011-08-16 09:39:00,115,3,962.19,2,1,1,211
14009.0,2011-05-25 15:47:00,197,2,695.61,1,1,1,111
14012.0,2011-03-07 12:26:00,277,1,328.8,1,1,1,111
14013.0,2011-08-21 15:01:00,109,3,473.02,2,1,1,211
14014.0,2011-09-23 13:18:00,76,1,505.18,2,1,1,211
14015.0,2011-10-18 10:02:00,52,1,917.34,3,1,1,311
14016.0,2011-07-01 11:29:00,161,4,4341.21,2,1,1,211
14019.0,2011-10-24 10:13:00,46,3,1421.61,3,1,1,311
14020.0,2011-11-23 09:22:00,16,2,642.8,4,1,1,411
14021.0,2011-07-07 15:46:00,154,3,631.9,2,1,1,211
14022.0,2011-04-28 14:39:00,224,1,440.0,1,1,1,111
14023.0,2011-12-02 13:58:00,6,2,584.07,5,1,1,511
14024.0,2011-08-10 11:30:00,121,2,327.7,2,1,1,211
14027.0,2011-10-10 09:01:00,60,1,104.82,3,1,1,311
14029.0,2011-10-07 14:46:00,62,2,467.66,3,1,1,311
14030.0,2011-11-21 16:48:00,17,8,2358.84,4,1,1,411
14031.0,2011-12-02 17:13:00,6,19,17286.86,5,1,1,511
14032.0,2011-12-07 15:23:00,1,11,2975.59,5,1,1,511
14034.0,2011-11-17 14:02:00,21,3,648.89,4,1,1,411
14035.0,2011-11-11 10:03:00,28,5,1428.02,4,1,1,411
14036.0,2011-02-28 09:26:00,284,1,626.65,1,1,1,111
14037.0,2011-06-16 13:57:00,175,2,147.20000000000002,2,1,1,211
14038.0,2011-09-22 13:37:00,77,3,1560.38,2,1,1,211
14039.0,2011-11-06 13:48:00,32,1,152.2,4,1,1,411
14040.0,2011-10-30 12:42:00,40,12,3560.32,3,1,1,311
14041.0,2011-03-18 13:25:00,265,1,141.41,1,1,1,111
14044.0,2011-11-13 12:05:00,26,4,646.42,4,1,1,411
14045.0,2011-08-22 15:27:00,108,4,1659.75,2,1,1,211
14046.0,2011-02-28 14:48:00,283,1,154.99,1,1,1,111
14047.0,2011-12-01 11:43:00,8,5,1308.6100000000001,5,1,1,511
14048.0,2011-02-07 14:53:00,304,1,409.93,1,1,1,111
14049.0,2011-11-23 12:20:00,16,4,5578.72,4,1,1,411
14050.0,2011-11-08 10:00:00,31,2,746.36,4,1,1,411
14051.0,2011-12-09 10:20:00,0,23,15610.390000000001,5,1,1,511
14052.0,2011-11-20 12:30:00,19,1,225.36,4,1,1,411
14053.0,2011-08-07 14:27:00,123,2,260.25,2,1,1,211
14054.0,2011-10-05 15:49:00,64,1,92.46,3,1,1,311
14055.0,2011-08-25 15:04:00,105,1,725.6400000000001,2,1,1,211
14056.0,2011-12-08 13:36:00,0,23,8152.71,5,1,1,511
14057.0,2011-11-16 10:32:00,23,17,6211.66,4,1,1,411
14059.0,2011-03-18 10:06:00,266,1,183.6,1,1,1,111
14060.0,2011-12-05 12:29:00,4,19,6140.42,5,1,1,511
14062.0,2011-11-30 10:04:00,9,12,10464.85,5,1,1,511
14064.0,2011-11-10 13:14:00,28,5,1334.34,4,1,1,411
14066.0,2011-03-18 12:21:00,266,1,152.55,1,1,1,111
14067.0,2011-10-07 10:21:00,63,2,374.7,3,1,1,311
14068.0,2011-01-23 16:02:00,319,1,265.85,1,1,1,111
14071.0,2011-12-06 12:27:00,3,8,1437.57,5,1,1,511
14073.0,2011-11-07 15:49:00,31,1,151.04,4,1,1,411
14075.0,2011-12-05 08:38:00,4,3,942.26,5,1,1,511
14076.0,2011-08-02 15:19:00,128,1,118.67,2,1,1,211
14077.0,2011-10-30 12:35:00,40,5,499.41999999999996,3,1,1,311
14078.0,2011-08-30 12:16:00,101,6,1049.37,2,1,1,211
14079.0,2011-08-07 12:10:00,124,1,375.1,2,1,1,211
14080.0,2011-11-07 11:09:00,32,1,45.599999999999994,4,1,1,411
14081.0,2011-02-10 16:17:00,301,2,921.62,1,1,1,111
14082.0,2010-12-10 11:02:00,364,1,182.25,1,1,1,111
14083.0,2011-12-05 13:14:00,3,9,1002.9,5,1,1,511
14085.0,2011-12-07 13:46:00,1,18,4421.29,5,1,1,511
14087.0,2011-12-07 12:41:00,2,1,191.47,5,1,1,511
14088.0,2011-11-29 16:16:00,9,13,50491.81,5,1,1,511
14089.0,2011-10-14 10:38:00,56,1,158.75,3,1,1,311
14090.0,2011-01-19 10:51:00,324,1,76.32000000000001,1,1,1,111
14092.0,2011-12-02 12:13:00,7,14,4076.91,5,1,1,511
14093.0,2011-11-27 16:27:00,11,1,433.86,5,1,1,511
14096.0,2011-12-05 17:17:00,3,17,65164.79,5,1,2,512
14098.0,2011-11-03 10:13:00,36,1,147.35,3,1,1,311
14099.0,2011-11-23 13:53:00,15,11,3104.17,4,1,1,411
14100.0,2011-07-25 11:01:00,137,1,191.95000000000002,2,1,1,211
14101.0,2011-09-27 12:28:00,73,6,5976.79,2,1,1,211
14102.0,2011-12-04 15:38:00,4,5,1105.8799999999999,5,1,1,511
14104.0,2011-07-08 12:50:00,154,2,216.20999999999998,2,1,1,211
14105.0,2011-04-14 17:58:00,238,1,1266.23,1,1,1,111
14107.0,2011-10-19 12:12:00,51,7,2703.23,3,1,1,311
14108.0,2011-11-09 10:41:00,30,2,597.91,4,1,1,411
14109.0,2011-09-28 10:18:00,72,1,144.2,2,1,1,211
14110.0,2011-12-06 12:26:00,3,12,5683.15,5,1,1,511
14111.0,2011-11-25 13:44:00,13,4,692.85,4,1,1,411
14112.0,2011-11-17 12:30:00,22,7,2915.15,4,1,1,411
14113.0,2011-12-06 12:18:00,3,4,1840.42,5,1,1,511
14114.0,2011-03-11 09:42:00,273,2,386.53,1,1,1,111
14116.0,2011-11-20 10:29:00,19,5,1382.74,4,1,1,411
14117.0,2011-07-19 09:49:00,143,1,90.0,2,1,1,211
14121.0,2011-12-06 12:19:00,3,4,2780.15,5,1,1,511
14124.0,2011-09-16 13:32:00,83,1,419.58000000000004,2,1,1,211
14125.0,2011-11-29 12:47:00,10,3,2720.63,5,1,1,511
14126.0,2011-12-02 11:45:00,7,3,706.1300000000001,5,1,1,511
14127.0,2011-08-09 10:49:00,122,3,709.71,2,1,1,211
14128.0,2011-10-10 12:00:00,60,2,637.5,3,1,1,311
14129.0,2011-12-08 11:02:00,1,5,1123.8600000000001,5,1,1,511
14130.0,2011-01-24 16:05:00,318,1,480.91,1,1,1,111
14132.0,2011-12-07 13:35:00,1,11,3586.0299999999997,5,1,1,511
14133.0,2011-08-02 11:34:00,129,3,605.64,2,1,1,211
14135.0,2011-12-08 11:38:00,1,15,4690.31,5,1,1,511
14138.0,2011-12-08 12:44:00,1,2,965.8800000000001,5,1,1,511
14139.0,2011-10-24 13:34:00,45,1,415.82,3,1,1,311
14140.0,2011-12-06 09:05:00,3,2,935.05,5,1,1,511
14141.0,2011-12-07 09:53:00,2,4,915.13,5,1,1,511
14142.0,2010-12-01 16:33:00,372,1,311.81,1,1,1,111
14143.0,2011-07-29 09:48:00,133,1,115.8,2,1,1,211
14145.0,2011-10-24 12:10:00,46,4,3742.2,3,1,1,311
14146.0,2011-12-01 10:18:00,8,5,4191.0,5,1,1,511
14147.0,2011-09-22 18:10:00,77,2,483.4,2,1,1,211
14148.0,2011-04-20 12:02:00,233,1,157.2,1,1,1,111
14149.0,2011-05-03 09:44:00,220,1,446.62,1,1,1,111
14150.0,2011-11-04 10:05:00,35,2,658.64,3,1,1,311
14152.0,2011-09-25 12:54:00,74,2,621.29,2,1,1,211
14154.0,2011-04-14 16:26:00,238,2,1345.62,1,1,1,111
14155.0,2011-03-18 14:13:00,265,1,118.75,1,1,1,111
14156.0,2011-11-30 10:54:00,9,55,117210.08,5,2,3,523
14157.0,2011-11-20 11:32:00,19,2,424.89000000000004,4,1,1,411
14158.0,2011-10-30 15:08:00,39,1,507.66,3,1,1,311
14159.0,2011-11-20 12:36:00,19,11,4630.35,4,1,1,411
14161.0,2011-05-08 11:41:00,215,3,1097.6200000000001,1,1,1,111
14162.0,2011-06-19 11:36:00,173,2,289.36,2,1,1,211
14163.0,2011-09-13 15:18:00,86,4,2445.91,2,1,1,211
14164.0,2011-09-30 12:24:00,70,2,1631.77,3,1,1,311
14165.0,2011-03-09 12:39:00,275,1,120.44,1,1,1,111
14167.0,2011-10-31 14:29:00,38,4,562.59,3,1,1,311
14171.0,2011-09-02 16:43:00,97,1,363.79,2,1,1,211
14173.0,2011-11-29 11:54:00,10,4,450.84,5,1,1,511
14174.0,2011-11-06 13:17:00,32,1,134.46,4,1,1,411
